200 100
NETWORK_TREE :
83 10.0 4.0 2.0 5.0 2.0 5.0 5.0 3.0 3.0 1.0 4.0 3.0 1.0 1.0 5.0 4.0 5.0 5.0 4.0 4.0 4.0 4.0 4.0 1.0 3.0 4.0 5.0 3.0 1.0 4.0 1.0 2.0 5.0 2.0 3.0 4.0 2.0 3.0 5.0 3.0 3.0 2.0 2.0 1.0 1.0 4.0 4.0 1.0 5.0 5.0 2.0 4.0 4.0 1.0 3.0 5.0 5.0 3.0 5.0 5.0 1.0 4.0 5.0 5.0 2.0 4.0 2.0 5.0 3.0 2.0 4.0 4.0 5.0 1.0 3.0 1.0 4.0 5.0 4.0 2.0 3.0 1.0 1.0 2.0 5.0 3.0 2.0 2.0 4.0 3.0 4.0 3.0 3.0 1.0 3.0 1.0 5.0 5.0 4.0 4.0 1.0  
50 11.0 1.0 1.0 3.0 1.0 3.0 5.0 4.0 3.0 3.0 3.0 1.0 2.0 3.0 1.0 4.0 2.0 2.0 1.0 2.0 5.0 5.0 4.0 5.0 3.0 3.0 5.0 1.0 3.0 1.0 3.0 5.0 1.0 4.0 4.0 2.0 3.0 4.0 5.0 5.0 3.0 5.0 3.0 1.0 1.0 1.0 4.0 2.0 2.0 3.0 3.0 2.0 3.0 5.0 1.0 4.0 3.0 3.0 2.0 3.0 1.0 2.0 5.0 1.0 5.0 4.0 4.0 3.0 5.0 5.0 4.0 3.0 4.0 4.0 5.0 3.0 1.0 2.0 4.0 4.0 3.0 1.0 5.0 1.0 4.0 5.0 4.0 1.0 5.0 4.0 5.0 1.0 4.0 4.0 2.0 4.0 5.0 4.0 4.0 2.0 1.0  
95 12.0 4.0 4.0 1.0 1.0 4.0 3.0 3.0 2.0 2.0 5.0 5.0 5.0 1.0 5.0 1.0 5.0 5.0 3.0 5.0 4.0 5.0 3.0 3.0 2.0 5.0 1.0 2.0 5.0 5.0 1.0 3.0 3.0 3.0 5.0 5.0 4.0 2.0 2.0 5.0 3.0 4.0 4.0 1.0 5.0 1.0 4.0 4.0 2.0 4.0 4.0 1.0 1.0 4.0 5.0 2.0 4.0 4.0 1.0 1.0 2.0 2.0 4.0 5.0 1.0 5.0 1.0 3.0 3.0 1.0 5.0 5.0 1.0 4.0 5.0 4.0 3.0 4.0 1.0 1.0 4.0 4.0 3.0 2.0 2.0 4.0 4.0 2.0 2.0 1.0 4.0 2.0 2.0 5.0 2.0 2.0 5.0 4.0 1.0 4.0 5.0  
137 12.0 5.0 3.0 5.0 1.0 5.0 4.0 3.0 5.0 2.0 2.0 3.0 5.0 5.0 4.0 3.0 3.0 2.0 5.0 2.0 1.0 5.0 3.0 3.0 5.0 2.0 2.0 1.0 5.0 5.0 3.0 2.0 2.0 5.0 3.0 1.0 4.0 4.0 4.0 5.0 2.0 2.0 1.0 5.0 1.0 5.0 4.0 5.0 2.0 4.0 5.0 1.0 4.0 5.0 2.0 1.0 3.0 5.0 5.0 3.0 4.0 3.0 1.0 4.0 3.0 1.0 3.0 3.0 2.0 4.0 1.0 2.0 5.0 3.0 1.0 2.0 4.0 4.0 3.0 2.0 1.0 3.0 4.0 3.0 2.0 1.0 1.0 2.0 2.0 3.0 2.0 4.0 2.0 2.0 1.0 5.0 5.0 1.0 3.0 2.0 1.0  
16 10.0 3.0 4.0 2.0 4.0 1.0 4.0 4.0 1.0 4.0 2.0 5.0 1.0 3.0 1.0 1.0 2.0 2.0 1.0 1.0 4.0 1.0 3.0 1.0 3.0 2.0 2.0 1.0 5.0 4.0 1.0 4.0 4.0 5.0 2.0 3.0 1.0 4.0 3.0 2.0 3.0 2.0 1.0 4.0 5.0 2.0 1.0 4.0 4.0 3.0 1.0 4.0 3.0 5.0 3.0 2.0 3.0 3.0 3.0 5.0 1.0 1.0 3.0 4.0 5.0 3.0 4.0 3.0 1.0 1.0 5.0 4.0 3.0 2.0 1.0 1.0 5.0 1.0 5.0 2.0 2.0 3.0 4.0 3.0 2.0 5.0 2.0 4.0 1.0 5.0 2.0 3.0 3.0 2.0 5.0 5.0 3.0 2.0 4.0 5.0 3.0  
180 11.0 3.0 4.0 4.0 2.0 3.0 5.0 2.0 4.0 4.0 4.0 3.0 1.0 1.0 4.0 3.0 2.0 1.0 5.0 3.0 3.0 2.0 4.0 2.0 2.0 1.0 1.0 5.0 3.0 1.0 4.0 3.0 4.0 5.0 5.0 3.0 5.0 5.0 5.0 2.0 2.0 3.0 5.0 4.0 4.0 2.0 5.0 1.0 5.0 2.0 2.0 1.0 2.0 4.0 2.0 1.0 1.0 5.0 5.0 1.0 2.0 5.0 1.0 3.0 1.0 2.0 4.0 3.0 2.0 2.0 2.0 5.0 3.0 2.0 1.0 2.0 3.0 3.0 1.0 4.0 1.0 3.0 5.0 2.0 4.0 2.0 2.0 1.0 5.0 1.0 4.0 4.0 4.0 2.0 5.0 4.0 3.0 5.0 5.0 2.0 2.0  
159 6.0 2.0 5.0 4.0 4.0 5.0 5.0 5.0 4.0 4.0 5.0 1.0 3.0 2.0 4.0 3.0 5.0 2.0 5.0 3.0 3.0 1.0 4.0 5.0 4.0 1.0 3.0 1.0 4.0 2.0 4.0 4.0 2.0 2.0 2.0 2.0 4.0 5.0 4.0 3.0 3.0 1.0 2.0 2.0 1.0 5.0 5.0 5.0 2.0 3.0 5.0 3.0 2.0 1.0 5.0 3.0 1.0 3.0 3.0 4.0 4.0 4.0 2.0 2.0 1.0 5.0 1.0 5.0 1.0 3.0 2.0 2.0 1.0 4.0 2.0 5.0 2.0 4.0 3.0 1.0 4.0 4.0 3.0 5.0 4.0 4.0 1.0 5.0 2.0 3.0 4.0 5.0 4.0 4.0 3.0 4.0 5.0 4.0 5.0 3.0 5.0  
67 13.0 4.0 1.0 3.0 4.0 5.0 5.0 1.0 1.0 1.0 3.0 1.0 4.0 5.0 2.0 5.0 5.0 4.0 5.0 2.0 5.0 1.0 3.0 3.0 5.0 3.0 2.0 3.0 3.0 2.0 3.0 2.0 4.0 5.0 1.0 4.0 2.0 3.0 2.0 4.0 4.0 5.0 2.0 5.0 4.0 2.0 5.0 2.0 2.0 5.0 2.0 3.0 1.0 5.0 5.0 1.0 3.0 2.0 5.0 1.0 4.0 1.0 3.0 4.0 3.0 1.0 5.0 3.0 2.0 3.0 4.0 5.0 3.0 5.0 3.0 2.0 2.0 1.0 1.0 2.0 1.0 5.0 5.0 1.0 2.0 3.0 1.0 1.0 4.0 2.0 1.0 4.0 3.0 4.0 3.0 1.0 2.0 4.0 3.0 4.0 1.0  
30 14.0 5.0 3.0 5.0 3.0 4.0 1.0 4.0 3.0 4.0 5.0 3.0 3.0 3.0 1.0 4.0 3.0 5.0 5.0 4.0 4.0 5.0 1.0 5.0 4.0 2.0 5.0 3.0 4.0 3.0 3.0 5.0 1.0 3.0 1.0 2.0 3.0 1.0 3.0 4.0 4.0 5.0 5.0 5.0 1.0 1.0 2.0 2.0 4.0 3.0 2.0 5.0 1.0 4.0 2.0 5.0 2.0 1.0 5.0 5.0 2.0 4.0 3.0 1.0 2.0 5.0 4.0 2.0 1.0 5.0 5.0 3.0 3.0 2.0 1.0 2.0 1.0 1.0 4.0 3.0 1.0 4.0 1.0 1.0 4.0 2.0 2.0 4.0 4.0 4.0 5.0 3.0 1.0 5.0 3.0 3.0 2.0 3.0 4.0 3.0 4.0  
131 12.0 1.0 3.0 5.0 5.0 3.0 4.0 3.0 2.0 4.0 4.0 1.0 5.0 4.0 5.0 4.0 1.0 5.0 5.0 3.0 4.0 3.0 5.0 1.0 2.0 5.0 1.0 2.0 3.0 1.0 3.0 4.0 2.0 2.0 4.0 2.0 4.0 1.0 4.0 2.0 4.0 2.0 1.0 4.0 5.0 4.0 1.0 4.0 3.0 4.0 3.0 3.0 5.0 2.0 1.0 5.0 1.0 1.0 2.0 1.0 1.0 2.0 1.0 3.0 1.0 2.0 5.0 4.0 5.0 5.0 4.0 3.0 5.0 5.0 3.0 2.0 2.0 4.0 4.0 3.0 3.0 5.0 2.0 2.0 3.0 1.0 4.0 2.0 2.0 2.0 1.0 2.0 3.0 2.0 1.0 3.0 1.0 1.0 2.0 1.0 2.0  
177 14.0 5.0 5.0 4.0 5.0 3.0 1.0 1.0 5.0 1.0 2.0 2.0 2.0 4.0 3.0 3.0 3.0 5.0 3.0 2.0 2.0 5.0 3.0 4.0 1.0 2.0 1.0 4.0 4.0 1.0 3.0 1.0 5.0 2.0 3.0 5.0 3.0 3.0 3.0 3.0 3.0 2.0 4.0 2.0 3.0 2.0 4.0 4.0 1.0 1.0 2.0 4.0 1.0 4.0 2.0 4.0 3.0 4.0 1.0 1.0 4.0 1.0 5.0 4.0 2.0 2.0 2.0 1.0 5.0 4.0 3.0 2.0 1.0 2.0 4.0 4.0 3.0 2.0 3.0 4.0 2.0 1.0 1.0 4.0 3.0 5.0 1.0 1.0 3.0 2.0 3.0 4.0 1.0 4.0 4.0 5.0 5.0 4.0 4.0 5.0 1.0  
43 14.0 5.0 2.0 1.0 1.0 2.0 1.0 3.0 1.0 2.0 2.0 5.0 1.0 1.0 3.0 4.0 3.0 1.0 3.0 4.0 2.0 4.0 5.0 4.0 1.0 3.0 5.0 3.0 5.0 2.0 5.0 4.0 4.0 3.0 5.0 1.0 4.0 3.0 2.0 2.0 4.0 1.0 4.0 2.0 2.0 2.0 2.0 5.0 4.0 1.0 3.0 5.0 5.0 2.0 4.0 4.0 1.0 3.0 3.0 3.0 1.0 4.0 5.0 2.0 2.0 2.0 3.0 2.0 5.0 5.0 1.0 5.0 3.0 2.0 1.0 4.0 2.0 1.0 2.0 5.0 3.0 3.0 5.0 1.0 3.0 1.0 1.0 2.0 2.0 5.0 3.0 3.0 3.0 4.0 5.0 4.0 5.0 2.0 4.0 3.0 1.0  
102 14.0 4.0 1.0 2.0 4.0 1.0 3.0 1.0 4.0 3.0 2.0 4.0 2.0 3.0 2.0 2.0 1.0 3.0 5.0 3.0 4.0 4.0 2.0 5.0 1.0 1.0 1.0 2.0 3.0 4.0 1.0 1.0 5.0 5.0 1.0 5.0 5.0 4.0 4.0 2.0 2.0 4.0 5.0 1.0 4.0 4.0 1.0 2.0 2.0 1.0 4.0 3.0 5.0 1.0 1.0 5.0 5.0 1.0 4.0 4.0 2.0 1.0 3.0 4.0 3.0 3.0 3.0 1.0 3.0 3.0 1.0 2.0 4.0 2.0 5.0 4.0 3.0 5.0 5.0 1.0 4.0 5.0 2.0 4.0 4.0 3.0 5.0 5.0 5.0 3.0 4.0 1.0 3.0 2.0 3.0 5.0 2.0 1.0 1.0 2.0 1.0  
74 8.0 2.0 4.0 5.0 5.0 3.0 5.0 4.0 5.0 1.0 5.0 5.0 2.0 3.0 4.0 4.0 2.0 4.0 4.0 3.0 2.0 2.0 1.0 1.0 2.0 3.0 1.0 2.0 3.0 5.0 2.0 3.0 2.0 1.0 4.0 4.0 5.0 5.0 2.0 1.0 3.0 3.0 5.0 5.0 3.0 4.0 5.0 5.0 3.0 5.0 1.0 1.0 4.0 3.0 3.0 5.0 1.0 5.0 4.0 3.0 1.0 1.0 3.0 1.0 2.0 2.0 4.0 4.0 3.0 3.0 5.0 5.0 3.0 2.0 1.0 4.0 1.0 3.0 5.0 4.0 5.0 4.0 2.0 4.0 4.0 5.0 1.0 3.0 5.0 5.0 1.0 2.0 3.0 4.0 2.0 3.0 5.0 3.0 5.0 1.0 4.0  
123 7.0 3.0 5.0 4.0 4.0 2.0 5.0 1.0 5.0 3.0 5.0 1.0 2.0 2.0 3.0 2.0 2.0 5.0 4.0 3.0 1.0 1.0 1.0 3.0 2.0 4.0 3.0 4.0 1.0 5.0 2.0 5.0 5.0 2.0 5.0 5.0 5.0 5.0 5.0 3.0 2.0 1.0 5.0 2.0 2.0 2.0 3.0 1.0 2.0 4.0 2.0 1.0 1.0 5.0 4.0 3.0 4.0 4.0 3.0 3.0 2.0 3.0 3.0 2.0 5.0 5.0 1.0 1.0 1.0 5.0 2.0 3.0 5.0 1.0 2.0 2.0 5.0 3.0 1.0 1.0 4.0 5.0 5.0 4.0 5.0 5.0 1.0 3.0 2.0 1.0 1.0 2.0 5.0 4.0 3.0 1.0 1.0 1.0 1.0 3.0 3.0  
26 15.0 5.0 1.0 4.0 3.0 2.0 5.0 1.0 5.0 4.0 3.0 4.0 1.0 5.0 4.0 5.0 3.0 2.0 4.0 1.0 3.0 1.0 1.0 1.0 1.0 4.0 5.0 5.0 2.0 2.0 2.0 3.0 4.0 5.0 2.0 4.0 1.0 3.0 4.0 1.0 1.0 1.0 1.0 2.0 2.0 1.0 3.0 5.0 3.0 1.0 5.0 2.0 4.0 3.0 1.0 3.0 5.0 3.0 2.0 3.0 5.0 2.0 4.0 4.0 5.0 5.0 1.0 2.0 5.0 2.0 2.0 1.0 2.0 1.0 3.0 2.0 4.0 4.0 5.0 3.0 3.0 1.0 4.0 4.0 1.0 1.0 4.0 4.0 3.0 3.0 2.0 3.0 5.0 2.0 5.0 4.0 5.0 4.0 1.0 4.0 5.0  
87 12.0 2.0 5.0 2.0 3.0 1.0 2.0 1.0 4.0 4.0 1.0 2.0 2.0 1.0 3.0 5.0 5.0 4.0 4.0 4.0 1.0 3.0 1.0 2.0 1.0 4.0 4.0 5.0 5.0 3.0 2.0 5.0 2.0 4.0 4.0 2.0 1.0 4.0 5.0 3.0 3.0 1.0 4.0 5.0 5.0 3.0 1.0 1.0 3.0 4.0 1.0 2.0 1.0 4.0 5.0 3.0 2.0 3.0 3.0 4.0 1.0 5.0 5.0 1.0 5.0 1.0 1.0 2.0 5.0 3.0 5.0 3.0 5.0 2.0 1.0 4.0 5.0 2.0 5.0 5.0 5.0 1.0 4.0 1.0 1.0 1.0 4.0 4.0 1.0 5.0 2.0 3.0 4.0 3.0 4.0 4.0 5.0 5.0 1.0 2.0 3.0  
55 10.0 2.0 1.0 5.0 1.0 3.0 2.0 4.0 2.0 1.0 5.0 5.0 4.0 1.0 5.0 4.0 2.0 2.0 2.0 2.0 5.0 3.0 4.0 3.0 3.0 1.0 3.0 3.0 3.0 3.0 1.0 5.0 5.0 2.0 3.0 5.0 5.0 3.0 5.0 3.0 2.0 4.0 1.0 4.0 3.0 2.0 3.0 4.0 1.0 1.0 3.0 4.0 2.0 4.0 5.0 3.0 1.0 4.0 1.0 4.0 1.0 2.0 5.0 5.0 2.0 3.0 2.0 3.0 1.0 5.0 5.0 1.0 3.0 1.0 2.0 4.0 3.0 4.0 2.0 5.0 4.0 2.0 4.0 4.0 3.0 4.0 4.0 3.0 1.0 2.0 5.0 3.0 2.0 4.0 5.0 4.0 4.0 1.0 4.0 4.0 1.0  
182 12.0 4.0 5.0 2.0 1.0 5.0 1.0 5.0 1.0 4.0 5.0 3.0 5.0 1.0 5.0 2.0 4.0 1.0 3.0 1.0 2.0 4.0 1.0 2.0 2.0 1.0 4.0 1.0 5.0 5.0 5.0 3.0 3.0 2.0 4.0 3.0 3.0 3.0 2.0 4.0 4.0 5.0 2.0 2.0 4.0 4.0 1.0 5.0 5.0 5.0 1.0 4.0 1.0 5.0 4.0 5.0 3.0 1.0 1.0 2.0 2.0 1.0 4.0 4.0 4.0 4.0 5.0 3.0 3.0 2.0 3.0 5.0 5.0 2.0 2.0 4.0 3.0 3.0 5.0 5.0 5.0 3.0 5.0 4.0 3.0 1.0 1.0 2.0 2.0 5.0 2.0 1.0 5.0 5.0 3.0 3.0 5.0 5.0 4.0 5.0 3.0  
1 15.0 4.0 1.0 1.0 5.0 1.0 4.0 4.0 1.0 4.0 3.0 1.0 3.0 1.0 4.0 1.0 4.0 3.0 4.0 2.0 3.0 1.0 1.0 3.0 4.0 5.0 2.0 3.0 5.0 5.0 3.0 2.0 3.0 5.0 2.0 5.0 3.0 3.0 4.0 1.0 1.0 1.0 5.0 2.0 5.0 5.0 4.0 1.0 2.0 5.0 1.0 2.0 1.0 4.0 2.0 4.0 5.0 3.0 4.0 4.0 1.0 3.0 2.0 3.0 5.0 5.0 4.0 4.0 3.0 2.0 4.0 4.0 5.0 4.0 4.0 3.0 3.0 4.0 4.0 5.0 3.0 1.0 3.0 5.0 5.0 4.0 2.0 1.0 2.0 1.0 2.0 1.0 1.0 4.0 1.0 2.0 5.0 2.0 2.0 4.0 1.0  
119 8.0 1.0 2.0 2.0 1.0 4.0 5.0 4.0 1.0 4.0 3.0 4.0 5.0 4.0 2.0 5.0 4.0 2.0 3.0 5.0 3.0 1.0 3.0 3.0 3.0 3.0 4.0 4.0 2.0 2.0 5.0 2.0 1.0 2.0 4.0 4.0 2.0 4.0 3.0 2.0 4.0 2.0 2.0 2.0 5.0 4.0 3.0 4.0 2.0 2.0 2.0 4.0 2.0 4.0 2.0 2.0 4.0 5.0 3.0 4.0 3.0 1.0 2.0 1.0 4.0 3.0 3.0 5.0 5.0 2.0 4.0 5.0 5.0 5.0 4.0 2.0 1.0 4.0 1.0 4.0 1.0 4.0 3.0 5.0 5.0 1.0 4.0 3.0 2.0 4.0 4.0 2.0 3.0 3.0 5.0 4.0 4.0 4.0 1.0 3.0 4.0  
19 6.0 5.0 2.0 4.0 3.0 5.0 3.0 3.0 2.0 2.0 1.0 2.0 3.0 2.0 1.0 3.0 1.0 4.0 1.0 1.0 3.0 4.0 4.0 1.0 3.0 2.0 1.0 2.0 5.0 5.0 1.0 2.0 2.0 5.0 4.0 5.0 2.0 2.0 1.0 3.0 1.0 1.0 3.0 3.0 1.0 3.0 1.0 4.0 4.0 1.0 2.0 4.0 2.0 5.0 2.0 1.0 3.0 5.0 3.0 5.0 4.0 4.0 3.0 4.0 1.0 5.0 2.0 1.0 2.0 3.0 1.0 4.0 2.0 5.0 1.0 5.0 1.0 1.0 5.0 4.0 3.0 3.0 5.0 3.0 1.0 3.0 2.0 3.0 4.0 1.0 2.0 5.0 2.0 5.0 5.0 3.0 4.0 2.0 5.0 4.0 5.0  
167 7.0 4.0 4.0 5.0 1.0 4.0 4.0 1.0 4.0 3.0 4.0 5.0 5.0 3.0 1.0 2.0 1.0 1.0 5.0 2.0 4.0 4.0 2.0 5.0 1.0 5.0 2.0 3.0 5.0 2.0 1.0 5.0 5.0 5.0 5.0 3.0 4.0 2.0 3.0 5.0 5.0 3.0 3.0 4.0 3.0 3.0 4.0 1.0 4.0 2.0 4.0 4.0 5.0 2.0 5.0 4.0 1.0 4.0 4.0 3.0 3.0 1.0 5.0 1.0 3.0 2.0 5.0 5.0 1.0 5.0 3.0 1.0 2.0 2.0 3.0 2.0 3.0 4.0 3.0 2.0 2.0 1.0 1.0 4.0 1.0 5.0 2.0 1.0 1.0 4.0 2.0 2.0 3.0 4.0 4.0 3.0 1.0 5.0 5.0 3.0 2.0  
9 15.0 1.0 3.0 1.0 3.0 5.0 1.0 4.0 3.0 1.0 5.0 1.0 4.0 1.0 3.0 3.0 2.0 3.0 3.0 1.0 5.0 4.0 4.0 4.0 3.0 2.0 5.0 4.0 4.0 4.0 5.0 3.0 1.0 5.0 5.0 5.0 3.0 4.0 3.0 4.0 4.0 2.0 2.0 1.0 5.0 3.0 2.0 3.0 4.0 2.0 2.0 5.0 3.0 5.0 4.0 1.0 1.0 5.0 5.0 2.0 5.0 2.0 5.0 5.0 3.0 1.0 2.0 4.0 3.0 4.0 4.0 1.0 1.0 4.0 1.0 2.0 3.0 3.0 1.0 5.0 2.0 1.0 3.0 5.0 5.0 5.0 1.0 5.0 5.0 2.0 3.0 1.0 3.0 1.0 1.0 2.0 2.0 4.0 4.0 3.0 5.0  
13 7.0 2.0 3.0 1.0 5.0 5.0 1.0 1.0 5.0 4.0 5.0 3.0 3.0 1.0 3.0 4.0 2.0 5.0 3.0 4.0 5.0 1.0 1.0 3.0 2.0 4.0 3.0 1.0 1.0 3.0 4.0 2.0 4.0 1.0 1.0 2.0 2.0 3.0 2.0 1.0 5.0 4.0 3.0 2.0 4.0 4.0 4.0 4.0 5.0 3.0 1.0 5.0 3.0 3.0 3.0 4.0 5.0 5.0 1.0 4.0 1.0 5.0 5.0 3.0 1.0 2.0 1.0 1.0 5.0 2.0 5.0 3.0 1.0 2.0 2.0 4.0 2.0 1.0 4.0 3.0 5.0 2.0 4.0 2.0 3.0 2.0 2.0 1.0 4.0 2.0 2.0 5.0 2.0 1.0 2.0 5.0 2.0 4.0 3.0 1.0 3.0  
48 7.0 5.0 3.0 5.0 2.0 2.0 5.0 5.0 4.0 5.0 4.0 2.0 4.0 2.0 2.0 3.0 5.0 2.0 1.0 1.0 2.0 2.0 2.0 3.0 2.0 2.0 1.0 1.0 1.0 5.0 4.0 1.0 5.0 4.0 2.0 3.0 2.0 4.0 1.0 5.0 2.0 1.0 3.0 2.0 5.0 1.0 4.0 5.0 3.0 1.0 2.0 1.0 1.0 1.0 2.0 5.0 5.0 5.0 4.0 1.0 5.0 3.0 5.0 1.0 3.0 4.0 1.0 3.0 3.0 3.0 1.0 1.0 1.0 1.0 1.0 2.0 4.0 3.0 2.0 2.0 3.0 3.0 3.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 5.0 3.0 3.0 1.0 4.0 2.0 1.0 1.0 4.0 3.0  
156 7.0 5.0 1.0 1.0 4.0 4.0 5.0 4.0 3.0 4.0 5.0 1.0 1.0 3.0 2.0 5.0 4.0 2.0 2.0 1.0 1.0 2.0 1.0 3.0 2.0 1.0 4.0 3.0 4.0 4.0 2.0 4.0 3.0 5.0 1.0 1.0 1.0 3.0 1.0 1.0 5.0 4.0 1.0 5.0 5.0 4.0 1.0 2.0 3.0 1.0 2.0 1.0 3.0 2.0 3.0 3.0 2.0 4.0 2.0 5.0 2.0 1.0 2.0 1.0 5.0 1.0 1.0 4.0 1.0 1.0 3.0 3.0 2.0 3.0 1.0 5.0 1.0 3.0 5.0 4.0 3.0 5.0 4.0 1.0 4.0 4.0 1.0 2.0 4.0 1.0 2.0 4.0 4.0 4.0 4.0 5.0 2.0 5.0 1.0 5.0 3.0  
169 12.0 4.0 2.0 2.0 1.0 4.0 2.0 4.0 3.0 1.0 4.0 4.0 2.0 2.0 3.0 5.0 4.0 3.0 1.0 3.0 3.0 2.0 2.0 5.0 1.0 5.0 5.0 3.0 2.0 4.0 1.0 1.0 5.0 4.0 2.0 3.0 1.0 2.0 2.0 3.0 3.0 2.0 2.0 2.0 3.0 2.0 3.0 1.0 5.0 3.0 4.0 3.0 3.0 5.0 1.0 3.0 1.0 5.0 3.0 1.0 4.0 3.0 5.0 2.0 4.0 5.0 3.0 4.0 2.0 5.0 2.0 2.0 5.0 1.0 3.0 3.0 2.0 1.0 3.0 2.0 2.0 2.0 1.0 1.0 3.0 1.0 1.0 2.0 3.0 2.0 2.0 4.0 1.0 1.0 1.0 5.0 4.0 4.0 3.0 4.0 4.0  
80 9.0 2.0 5.0 2.0 2.0 4.0 3.0 1.0 5.0 1.0 1.0 1.0 1.0 3.0 1.0 3.0 5.0 4.0 4.0 2.0 2.0 5.0 1.0 2.0 5.0 5.0 1.0 4.0 4.0 3.0 1.0 1.0 5.0 5.0 2.0 4.0 3.0 1.0 4.0 5.0 2.0 1.0 5.0 1.0 1.0 1.0 4.0 1.0 1.0 1.0 3.0 5.0 5.0 1.0 1.0 1.0 2.0 2.0 5.0 2.0 5.0 2.0 2.0 4.0 4.0 3.0 3.0 5.0 4.0 3.0 5.0 2.0 4.0 1.0 1.0 1.0 5.0 4.0 5.0 4.0 4.0 2.0 1.0 4.0 3.0 1.0 5.0 1.0 2.0 1.0 5.0 4.0 3.0 5.0 5.0 1.0 1.0 5.0 5.0 2.0 2.0  
171 14.0 2.0 5.0 2.0 2.0 3.0 4.0 5.0 5.0 2.0 2.0 2.0 5.0 2.0 2.0 2.0 3.0 1.0 3.0 1.0 2.0 1.0 2.0 2.0 4.0 4.0 3.0 1.0 4.0 4.0 2.0 2.0 1.0 2.0 1.0 1.0 3.0 3.0 5.0 1.0 5.0 3.0 2.0 2.0 3.0 4.0 4.0 3.0 4.0 1.0 2.0 1.0 5.0 2.0 5.0 4.0 1.0 5.0 3.0 3.0 4.0 5.0 4.0 5.0 4.0 4.0 3.0 1.0 3.0 1.0 4.0 1.0 5.0 1.0 5.0 2.0 5.0 4.0 5.0 4.0 3.0 1.0 3.0 5.0 2.0 3.0 3.0 5.0 2.0 1.0 5.0 5.0 1.0 4.0 4.0 5.0 1.0 3.0 1.0 4.0 2.0  
56 6.0 5.0 4.0 2.0 1.0 5.0 4.0 3.0 1.0 2.0 4.0 4.0 5.0 2.0 3.0 5.0 3.0 2.0 2.0 3.0 3.0 3.0 5.0 3.0 4.0 1.0 3.0 2.0 2.0 4.0 5.0 1.0 4.0 4.0 1.0 5.0 3.0 3.0 4.0 1.0 2.0 5.0 3.0 2.0 4.0 3.0 5.0 5.0 4.0 5.0 1.0 5.0 1.0 5.0 4.0 3.0 5.0 1.0 1.0 3.0 4.0 4.0 4.0 3.0 1.0 3.0 5.0 1.0 4.0 1.0 1.0 1.0 4.0 3.0 5.0 1.0 1.0 3.0 2.0 3.0 3.0 2.0 5.0 4.0 2.0 4.0 1.0 1.0 2.0 4.0 4.0 2.0 4.0 2.0 3.0 4.0 3.0 1.0 5.0 5.0 5.0  
183 9.0 5.0 1.0 2.0 3.0 1.0 5.0 4.0 1.0 2.0 1.0 5.0 1.0 1.0 2.0 2.0 1.0 5.0 4.0 5.0 2.0 1.0 3.0 3.0 5.0 3.0 1.0 3.0 3.0 5.0 5.0 2.0 3.0 3.0 4.0 1.0 3.0 3.0 5.0 5.0 5.0 1.0 1.0 5.0 1.0 3.0 5.0 2.0 2.0 4.0 5.0 4.0 5.0 4.0 3.0 3.0 3.0 5.0 5.0 4.0 3.0 4.0 1.0 1.0 1.0 5.0 4.0 2.0 2.0 1.0 3.0 1.0 2.0 2.0 5.0 1.0 4.0 3.0 4.0 4.0 5.0 5.0 4.0 2.0 2.0 5.0 2.0 2.0 4.0 4.0 2.0 2.0 2.0 5.0 1.0 4.0 3.0 1.0 2.0 3.0 3.0  
101 8.0 2.0 1.0 3.0 2.0 5.0 2.0 5.0 4.0 5.0 5.0 5.0 1.0 1.0 3.0 5.0 1.0 3.0 1.0 1.0 5.0 2.0 5.0 1.0 4.0 5.0 2.0 1.0 3.0 2.0 2.0 1.0 3.0 5.0 2.0 1.0 2.0 1.0 3.0 3.0 5.0 4.0 5.0 5.0 1.0 5.0 4.0 5.0 3.0 3.0 1.0 5.0 2.0 3.0 2.0 1.0 2.0 2.0 4.0 4.0 5.0 1.0 1.0 2.0 4.0 3.0 2.0 3.0 5.0 2.0 5.0 1.0 2.0 3.0 3.0 3.0 4.0 5.0 2.0 5.0 5.0 3.0 3.0 1.0 5.0 1.0 4.0 2.0 2.0 1.0 4.0 2.0 1.0 5.0 2.0 2.0 5.0 3.0 5.0 2.0 1.0  
85 15.0 5.0 2.0 5.0 1.0 3.0 3.0 5.0 3.0 4.0 2.0 2.0 5.0 4.0 1.0 1.0 1.0 5.0 3.0 1.0 1.0 3.0 1.0 5.0 4.0 3.0 1.0 5.0 3.0 3.0 1.0 2.0 4.0 2.0 5.0 1.0 5.0 3.0 4.0 2.0 2.0 3.0 5.0 5.0 5.0 1.0 5.0 3.0 4.0 3.0 1.0 3.0 3.0 2.0 5.0 5.0 5.0 5.0 5.0 4.0 2.0 1.0 1.0 1.0 1.0 4.0 3.0 5.0 5.0 2.0 3.0 2.0 5.0 3.0 1.0 3.0 2.0 2.0 5.0 3.0 2.0 3.0 3.0 5.0 2.0 5.0 5.0 3.0 4.0 3.0 3.0 3.0 3.0 2.0 1.0 2.0 5.0 5.0 5.0 2.0 5.0  
