200 50
NETWORK_TREE :
85 15.0 4.0 2.0 5.0 1.0 2.0 2.0 5.0 4.0 1.0 4.0 2.0 2.0 2.0 3.0 4.0 1.0 4.0 4.0 5.0 2.0 4.0 5.0 5.0 1.0 5.0 5.0 2.0 1.0 4.0 4.0 1.0 2.0 4.0 4.0 4.0 5.0 3.0 5.0 3.0 1.0 4.0 4.0 1.0 5.0 4.0 1.0 3.0 3.0 4.0 4.0  
58 10.0 5.0 1.0 3.0 5.0 5.0 4.0 2.0 5.0 4.0 2.0 3.0 4.0 1.0 3.0 5.0 4.0 4.0 2.0 5.0 3.0 1.0 2.0 3.0 5.0 1.0 2.0 4.0 5.0 3.0 1.0 5.0 5.0 2.0 2.0 2.0 3.0 4.0 5.0 2.0 1.0 2.0 2.0 2.0 2.0 1.0 4.0 3.0 5.0 4.0 2.0  
22 13.0 4.0 1.0 5.0 2.0 4.0 1.0 3.0 1.0 3.0 1.0 5.0 5.0 2.0 1.0 3.0 5.0 5.0 2.0 3.0 1.0 5.0 1.0 5.0 4.0 4.0 5.0 5.0 3.0 1.0 5.0 1.0 3.0 5.0 3.0 2.0 3.0 3.0 4.0 4.0 4.0 5.0 4.0 1.0 4.0 3.0 1.0 2.0 4.0 2.0 4.0  
42 6.0 2.0 3.0 1.0 3.0 5.0 1.0 2.0 4.0 4.0 3.0 3.0 4.0 3.0 4.0 2.0 2.0 1.0 1.0 4.0 2.0 5.0 5.0 5.0 1.0 3.0 3.0 5.0 1.0 3.0 3.0 1.0 4.0 5.0 5.0 5.0 1.0 1.0 3.0 2.0 5.0 3.0 4.0 3.0 4.0 1.0 2.0 4.0 5.0 3.0 2.0  
91 7.0 2.0 2.0 3.0 5.0 4.0 2.0 5.0 2.0 4.0 2.0 4.0 5.0 3.0 2.0 3.0 5.0 1.0 5.0 2.0 5.0 1.0 3.0 1.0 4.0 3.0 5.0 5.0 5.0 2.0 2.0 2.0 2.0 3.0 1.0 5.0 1.0 2.0 1.0 3.0 3.0 3.0 2.0 3.0 5.0 1.0 1.0 1.0 5.0 4.0 1.0  
56 10.0 4.0 5.0 2.0 4.0 1.0 2.0 1.0 2.0 1.0 5.0 2.0 5.0 4.0 4.0 3.0 5.0 4.0 5.0 5.0 5.0 5.0 3.0 5.0 3.0 2.0 1.0 2.0 1.0 5.0 2.0 1.0 3.0 5.0 2.0 1.0 5.0 3.0 3.0 2.0 1.0 2.0 5.0 2.0 1.0 4.0 2.0 4.0 2.0 1.0 4.0  
40 11.0 3.0 3.0 3.0 2.0 5.0 5.0 5.0 3.0 1.0 1.0 3.0 3.0 4.0 5.0 1.0 1.0 1.0 1.0 1.0 4.0 5.0 2.0 1.0 3.0 3.0 3.0 1.0 1.0 3.0 2.0 3.0 5.0 5.0 5.0 2.0 5.0 2.0 3.0 1.0 4.0 4.0 3.0 2.0 1.0 3.0 4.0 4.0 4.0 4.0 5.0  
151 11.0 1.0 4.0 3.0 3.0 1.0 5.0 4.0 4.0 1.0 3.0 2.0 4.0 4.0 2.0 1.0 1.0 2.0 1.0 1.0 2.0 1.0 3.0 3.0 3.0 2.0 2.0 2.0 5.0 1.0 2.0 2.0 5.0 5.0 2.0 2.0 3.0 1.0 5.0 1.0 2.0 5.0 5.0 1.0 1.0 1.0 3.0 3.0 1.0 4.0 3.0  
17 8.0 2.0 5.0 3.0 2.0 2.0 5.0 1.0 1.0 3.0 2.0 1.0 4.0 4.0 3.0 5.0 5.0 5.0 3.0 3.0 2.0 2.0 5.0 4.0 1.0 5.0 5.0 4.0 1.0 3.0 5.0 2.0 2.0 5.0 5.0 3.0 4.0 2.0 5.0 1.0 3.0 3.0 1.0 1.0 2.0 3.0 2.0 3.0 5.0 4.0 5.0  
173 10.0 5.0 2.0 5.0 1.0 4.0 3.0 1.0 2.0 3.0 2.0 5.0 3.0 5.0 3.0 2.0 2.0 2.0 2.0 1.0 1.0 2.0 4.0 3.0 2.0 4.0 1.0 2.0 3.0 1.0 1.0 4.0 1.0 5.0 1.0 4.0 3.0 3.0 1.0 4.0 3.0 1.0 2.0 2.0 2.0 3.0 5.0 4.0 2.0 1.0 3.0  
137 9.0 5.0 1.0 3.0 4.0 2.0 4.0 5.0 3.0 5.0 1.0 3.0 1.0 1.0 5.0 2.0 2.0 3.0 2.0 2.0 5.0 2.0 2.0 2.0 4.0 1.0 3.0 1.0 4.0 5.0 3.0 1.0 5.0 3.0 1.0 3.0 4.0 5.0 3.0 5.0 3.0 4.0 3.0 3.0 5.0 3.0 4.0 2.0 3.0 5.0 2.0  
76 11.0 1.0 2.0 2.0 2.0 3.0 5.0 5.0 5.0 4.0 3.0 3.0 3.0 2.0 3.0 1.0 4.0 1.0 1.0 1.0 1.0 2.0 1.0 4.0 5.0 1.0 5.0 5.0 1.0 4.0 5.0 2.0 5.0 1.0 4.0 1.0 2.0 2.0 4.0 4.0 1.0 3.0 2.0 4.0 3.0 5.0 2.0 1.0 1.0 5.0 1.0  
144 13.0 1.0 4.0 2.0 2.0 3.0 2.0 4.0 3.0 5.0 1.0 2.0 3.0 1.0 1.0 5.0 4.0 5.0 1.0 3.0 4.0 3.0 5.0 3.0 3.0 4.0 1.0 3.0 3.0 4.0 4.0 1.0 4.0 5.0 5.0 2.0 1.0 5.0 5.0 4.0 4.0 1.0 5.0 1.0 5.0 3.0 2.0 3.0 3.0 5.0 4.0  
123 11.0 5.0 2.0 2.0 2.0 3.0 5.0 3.0 2.0 5.0 2.0 4.0 2.0 2.0 4.0 1.0 3.0 5.0 2.0 3.0 3.0 4.0 2.0 4.0 1.0 1.0 4.0 4.0 1.0 3.0 5.0 2.0 4.0 5.0 1.0 2.0 3.0 2.0 4.0 2.0 1.0 3.0 5.0 4.0 1.0 1.0 3.0 5.0 3.0 4.0 2.0  
119 9.0 5.0 1.0 1.0 1.0 4.0 5.0 5.0 2.0 2.0 3.0 2.0 4.0 4.0 1.0 1.0 5.0 3.0 5.0 2.0 3.0 5.0 1.0 3.0 3.0 5.0 3.0 2.0 4.0 3.0 1.0 1.0 4.0 1.0 5.0 5.0 5.0 4.0 1.0 2.0 3.0 3.0 4.0 4.0 3.0 4.0 2.0 4.0 2.0 2.0 1.0  
81 10.0 4.0 5.0 1.0 4.0 1.0 2.0 3.0 3.0 2.0 5.0 2.0 5.0 4.0 1.0 1.0 3.0 2.0 2.0 3.0 3.0 4.0 5.0 1.0 2.0 3.0 3.0 4.0 3.0 3.0 2.0 2.0 5.0 3.0 1.0 1.0 2.0 1.0 5.0 3.0 1.0 4.0 5.0 4.0 4.0 5.0 2.0 2.0 5.0 1.0 3.0  
120 8.0 3.0 5.0 4.0 3.0 3.0 1.0 1.0 1.0 4.0 1.0 2.0 5.0 5.0 2.0 3.0 1.0 5.0 2.0 5.0 1.0 3.0 4.0 5.0 5.0 1.0 4.0 2.0 4.0 3.0 3.0 5.0 5.0 3.0 4.0 5.0 1.0 4.0 2.0 1.0 2.0 5.0 3.0 4.0 2.0 4.0 5.0 3.0 5.0 4.0 5.0  
4 6.0 4.0 4.0 5.0 3.0 2.0 5.0 5.0 4.0 3.0 3.0 5.0 1.0 2.0 5.0 3.0 2.0 1.0 3.0 2.0 5.0 1.0 3.0 4.0 4.0 3.0 2.0 5.0 2.0 2.0 2.0 4.0 4.0 2.0 5.0 5.0 2.0 5.0 5.0 3.0 1.0 4.0 4.0 4.0 2.0 3.0 4.0 5.0 1.0 2.0 5.0  
133 11.0 1.0 4.0 3.0 4.0 2.0 2.0 1.0 1.0 2.0 1.0 2.0 1.0 1.0 4.0 4.0 4.0 3.0 3.0 5.0 4.0 5.0 3.0 2.0 2.0 2.0 4.0 3.0 3.0 5.0 1.0 5.0 4.0 3.0 1.0 5.0 1.0 2.0 4.0 3.0 5.0 2.0 5.0 5.0 2.0 3.0 1.0 3.0 2.0 2.0 1.0  
34 6.0 4.0 4.0 1.0 4.0 2.0 4.0 1.0 5.0 2.0 2.0 3.0 5.0 4.0 2.0 3.0 2.0 3.0 1.0 3.0 2.0 4.0 3.0 5.0 1.0 1.0 1.0 5.0 3.0 1.0 1.0 3.0 1.0 5.0 3.0 2.0 4.0 3.0 5.0 1.0 4.0 5.0 2.0 5.0 4.0 5.0 4.0 1.0 4.0 5.0 2.0  
194 10.0 1.0 1.0 4.0 1.0 4.0 4.0 4.0 3.0 1.0 3.0 5.0 3.0 5.0 3.0 5.0 1.0 1.0 4.0 2.0 5.0 2.0 5.0 2.0 5.0 5.0 4.0 2.0 1.0 4.0 4.0 5.0 5.0 3.0 4.0 4.0 5.0 4.0 5.0 3.0 4.0 2.0 1.0 3.0 4.0 2.0 3.0 5.0 3.0 3.0 2.0  
13 13.0 4.0 3.0 5.0 2.0 3.0 1.0 1.0 1.0 5.0 5.0 5.0 1.0 3.0 1.0 3.0 3.0 3.0 5.0 1.0 4.0 1.0 2.0 3.0 2.0 1.0 3.0 4.0 4.0 1.0 2.0 2.0 1.0 2.0 5.0 2.0 2.0 1.0 3.0 2.0 2.0 5.0 4.0 2.0 5.0 2.0 3.0 1.0 4.0 5.0 2.0  
75 14.0 1.0 2.0 2.0 2.0 2.0 4.0 2.0 2.0 2.0 5.0 3.0 2.0 3.0 2.0 3.0 5.0 2.0 3.0 3.0 2.0 1.0 4.0 4.0 4.0 4.0 4.0 4.0 1.0 5.0 5.0 2.0 3.0 2.0 2.0 3.0 1.0 3.0 3.0 5.0 5.0 4.0 2.0 3.0 3.0 1.0 1.0 5.0 1.0 4.0 5.0  
92 15.0 4.0 3.0 5.0 5.0 3.0 3.0 3.0 3.0 3.0 5.0 3.0 5.0 5.0 3.0 2.0 3.0 5.0 2.0 5.0 3.0 1.0 4.0 1.0 1.0 4.0 4.0 3.0 4.0 2.0 1.0 3.0 1.0 4.0 1.0 2.0 2.0 5.0 4.0 4.0 5.0 1.0 4.0 3.0 5.0 2.0 2.0 3.0 1.0 3.0 4.0  
64 15.0 3.0 4.0 4.0 2.0 4.0 2.0 3.0 5.0 5.0 4.0 2.0 4.0 4.0 1.0 1.0 2.0 3.0 5.0 4.0 4.0 4.0 1.0 2.0 2.0 4.0 5.0 3.0 5.0 4.0 1.0 2.0 2.0 2.0 4.0 2.0 5.0 1.0 5.0 3.0 1.0 4.0 1.0 2.0 5.0 4.0 3.0 2.0 4.0 4.0 2.0  
118 9.0 3.0 5.0 2.0 3.0 4.0 5.0 5.0 4.0 4.0 2.0 5.0 3.0 1.0 3.0 4.0 5.0 4.0 5.0 5.0 3.0 1.0 4.0 4.0 4.0 3.0 1.0 4.0 1.0 1.0 5.0 4.0 4.0 1.0 5.0 4.0 3.0 2.0 2.0 2.0 3.0 3.0 4.0 2.0 1.0 1.0 1.0 5.0 2.0 4.0 4.0  
44 7.0 1.0 4.0 2.0 1.0 2.0 4.0 4.0 3.0 1.0 2.0 1.0 2.0 3.0 2.0 1.0 3.0 2.0 3.0 4.0 3.0 5.0 1.0 5.0 5.0 5.0 2.0 3.0 3.0 4.0 2.0 5.0 1.0 1.0 3.0 1.0 3.0 1.0 5.0 3.0 3.0 4.0 5.0 5.0 1.0 4.0 3.0 1.0 2.0 4.0 1.0  
189 8.0 5.0 1.0 4.0 1.0 1.0 4.0 4.0 2.0 5.0 2.0 4.0 3.0 1.0 4.0 1.0 3.0 2.0 1.0 2.0 2.0 4.0 2.0 2.0 1.0 2.0 1.0 2.0 4.0 3.0 3.0 1.0 5.0 5.0 2.0 3.0 5.0 5.0 1.0 5.0 3.0 2.0 1.0 2.0 4.0 4.0 4.0 4.0 4.0 3.0 4.0  
195 15.0 5.0 2.0 5.0 5.0 2.0 3.0 3.0 4.0 3.0 2.0 2.0 1.0 3.0 1.0 4.0 3.0 3.0 1.0 1.0 2.0 3.0 2.0 5.0 5.0 5.0 3.0 5.0 5.0 4.0 5.0 5.0 3.0 4.0 3.0 1.0 5.0 4.0 1.0 2.0 3.0 5.0 2.0 1.0 2.0 3.0 2.0 3.0 5.0 3.0 4.0  
1 8.0 4.0 2.0 2.0 4.0 3.0 1.0 4.0 1.0 1.0 3.0 3.0 3.0 3.0 3.0 5.0 4.0 1.0 1.0 5.0 1.0 4.0 3.0 5.0 5.0 2.0 3.0 5.0 4.0 4.0 5.0 4.0 1.0 4.0 4.0 2.0 1.0 1.0 2.0 3.0 5.0 5.0 2.0 1.0 4.0 4.0 3.0 4.0 3.0 4.0 5.0  
188 8.0 5.0 4.0 1.0 3.0 1.0 4.0 5.0 4.0 4.0 3.0 5.0 5.0 1.0 2.0 5.0 5.0 5.0 5.0 1.0 4.0 1.0 5.0 2.0 5.0 1.0 3.0 5.0 1.0 4.0 3.0 2.0 3.0 5.0 4.0 3.0 3.0 2.0 5.0 4.0 4.0 1.0 3.0 5.0 1.0 3.0 2.0 3.0 3.0 5.0 2.0  
179 10.0 3.0 4.0 3.0 4.0 5.0 4.0 2.0 3.0 1.0 4.0 1.0 3.0 4.0 3.0 3.0 2.0 4.0 3.0 2.0 2.0 4.0 5.0 4.0 1.0 1.0 4.0 5.0 1.0 5.0 3.0 2.0 5.0 2.0 2.0 5.0 1.0 1.0 1.0 5.0 5.0 2.0 4.0 5.0 4.0 1.0 3.0 1.0 3.0 4.0 2.0  
142 13.0 1.0 2.0 3.0 5.0 2.0 5.0 2.0 4.0 4.0 5.0 5.0 3.0 5.0 1.0 4.0 1.0 2.0 1.0 1.0 3.0 1.0 4.0 2.0 1.0 3.0 1.0 5.0 1.0 4.0 1.0 2.0 3.0 2.0 4.0 5.0 4.0 5.0 4.0 5.0 5.0 4.0 2.0 1.0 2.0 3.0 2.0 4.0 3.0 5.0 2.0  
39 6.0 3.0 4.0 5.0 3.0 3.0 2.0 1.0 5.0 1.0 3.0 5.0 4.0 2.0 2.0 3.0 3.0 2.0 1.0 4.0 2.0 1.0 2.0 5.0 1.0 4.0 3.0 5.0 5.0 2.0 5.0 1.0 5.0 2.0 3.0 5.0 5.0 2.0 5.0 3.0 1.0 2.0 5.0 3.0 5.0 4.0 2.0 4.0 5.0 3.0 4.0  
89 6.0 4.0 5.0 1.0 4.0 5.0 4.0 4.0 5.0 3.0 2.0 4.0 1.0 4.0 3.0 3.0 1.0 5.0 5.0 5.0 5.0 1.0 3.0 5.0 2.0 2.0 3.0 4.0 2.0 1.0 1.0 5.0 1.0 5.0 4.0 1.0 3.0 4.0 1.0 2.0 4.0 4.0 2.0 1.0 4.0 1.0 4.0 5.0 4.0 3.0 4.0  
18 8.0 2.0 3.0 5.0 5.0 4.0 4.0 1.0 2.0 4.0 2.0 3.0 2.0 5.0 3.0 1.0 4.0 4.0 5.0 5.0 1.0 3.0 2.0 3.0 3.0 3.0 3.0 5.0 2.0 5.0 4.0 3.0 4.0 5.0 5.0 3.0 5.0 4.0 4.0 2.0 4.0 5.0 1.0 4.0 4.0 1.0 5.0 2.0 3.0 1.0 5.0  
107 8.0 5.0 5.0 4.0 2.0 1.0 5.0 1.0 2.0 4.0 5.0 1.0 5.0 4.0 1.0 3.0 2.0 4.0 5.0 4.0 3.0 4.0 2.0 1.0 4.0 5.0 3.0 2.0 3.0 3.0 5.0 1.0 5.0 5.0 3.0 1.0 3.0 5.0 2.0 4.0 5.0 1.0 2.0 3.0 2.0 2.0 4.0 1.0 3.0 4.0 3.0  
16 12.0 5.0 4.0 5.0 1.0 2.0 2.0 2.0 5.0 4.0 3.0 4.0 5.0 1.0 4.0 5.0 4.0 4.0 3.0 2.0 3.0 2.0 2.0 5.0 3.0 4.0 3.0 2.0 5.0 2.0 2.0 1.0 2.0 2.0 3.0 2.0 1.0 3.0 3.0 2.0 2.0 5.0 1.0 1.0 5.0 2.0 1.0 5.0 4.0 5.0 5.0  
167 13.0 3.0 5.0 5.0 5.0 4.0 3.0 2.0 3.0 4.0 2.0 4.0 2.0 1.0 5.0 4.0 5.0 5.0 1.0 3.0 4.0 3.0 3.0 3.0 3.0 2.0 4.0 1.0 2.0 4.0 3.0 1.0 2.0 3.0 2.0 2.0 1.0 1.0 4.0 2.0 1.0 1.0 2.0 1.0 3.0 1.0 4.0 4.0 5.0 5.0 4.0  
197 9.0 1.0 4.0 3.0 2.0 4.0 2.0 4.0 5.0 5.0 3.0 2.0 3.0 4.0 2.0 2.0 5.0 5.0 1.0 3.0 1.0 3.0 2.0 2.0 5.0 5.0 1.0 5.0 2.0 3.0 2.0 2.0 1.0 2.0 2.0 4.0 5.0 4.0 3.0 1.0 5.0 2.0 3.0 2.0 5.0 3.0 2.0 3.0 1.0 1.0 4.0  
116 6.0 5.0 4.0 1.0 1.0 1.0 3.0 2.0 5.0 1.0 2.0 4.0 5.0 4.0 4.0 4.0 4.0 5.0 1.0 5.0 2.0 3.0 2.0 4.0 1.0 5.0 2.0 3.0 5.0 2.0 1.0 1.0 1.0 1.0 5.0 4.0 1.0 1.0 3.0 3.0 5.0 5.0 3.0 1.0 5.0 5.0 2.0 3.0 2.0 4.0 1.0  
55 10.0 2.0 5.0 2.0 2.0 2.0 4.0 3.0 1.0 2.0 2.0 1.0 5.0 5.0 1.0 4.0 5.0 5.0 3.0 2.0 2.0 4.0 4.0 3.0 3.0 4.0 4.0 4.0 4.0 3.0 3.0 3.0 5.0 1.0 3.0 3.0 4.0 4.0 5.0 1.0 2.0 4.0 2.0 1.0 1.0 5.0 2.0 3.0 2.0 2.0 5.0  
97 8.0 1.0 2.0 4.0 5.0 2.0 1.0 4.0 4.0 5.0 1.0 5.0 1.0 5.0 4.0 2.0 5.0 4.0 1.0 1.0 3.0 2.0 4.0 2.0 1.0 2.0 2.0 5.0 1.0 1.0 5.0 5.0 1.0 5.0 5.0 5.0 5.0 5.0 1.0 4.0 5.0 4.0 3.0 2.0 1.0 1.0 5.0 4.0 3.0 3.0 3.0  
176 14.0 2.0 3.0 1.0 3.0 5.0 1.0 2.0 3.0 2.0 2.0 5.0 2.0 1.0 3.0 1.0 2.0 2.0 5.0 4.0 2.0 1.0 4.0 3.0 1.0 3.0 4.0 2.0 5.0 3.0 5.0 1.0 4.0 4.0 1.0 5.0 2.0 5.0 5.0 4.0 3.0 3.0 3.0 2.0 5.0 4.0 5.0 2.0 4.0 3.0 2.0  
102 9.0 4.0 2.0 2.0 4.0 2.0 1.0 5.0 1.0 5.0 3.0 1.0 1.0 4.0 1.0 1.0 5.0 3.0 1.0 3.0 2.0 2.0 3.0 3.0 5.0 2.0 2.0 1.0 1.0 3.0 3.0 5.0 5.0 3.0 1.0 3.0 2.0 3.0 1.0 1.0 5.0 1.0 1.0 1.0 5.0 3.0 4.0 4.0 4.0 2.0 1.0  
66 11.0 3.0 3.0 5.0 5.0 2.0 3.0 5.0 5.0 5.0 1.0 4.0 2.0 5.0 1.0 1.0 4.0 4.0 3.0 3.0 1.0 4.0 3.0 2.0 4.0 4.0 4.0 5.0 3.0 5.0 4.0 5.0 4.0 4.0 4.0 2.0 5.0 2.0 5.0 4.0 3.0 3.0 5.0 2.0 2.0 3.0 4.0 1.0 3.0 4.0 2.0  
49 14.0 5.0 2.0 5.0 1.0 2.0 5.0 1.0 5.0 5.0 2.0 2.0 2.0 4.0 4.0 5.0 3.0 5.0 3.0 5.0 4.0 1.0 1.0 1.0 5.0 1.0 1.0 4.0 2.0 5.0 1.0 5.0 3.0 3.0 5.0 5.0 4.0 1.0 5.0 3.0 3.0 2.0 5.0 3.0 4.0 2.0 5.0 4.0 1.0 1.0 2.0  
82 8.0 5.0 3.0 5.0 5.0 4.0 5.0 3.0 3.0 5.0 2.0 5.0 4.0 4.0 2.0 4.0 2.0 2.0 5.0 4.0 1.0 2.0 2.0 4.0 2.0 3.0 2.0 2.0 3.0 1.0 5.0 5.0 1.0 4.0 4.0 1.0 5.0 2.0 3.0 3.0 1.0 2.0 3.0 4.0 4.0 1.0 5.0 4.0 4.0 1.0 5.0  
94 15.0 3.0 4.0 2.0 2.0 3.0 4.0 3.0 3.0 3.0 5.0 3.0 3.0 1.0 3.0 2.0 4.0 4.0 4.0 5.0 3.0 1.0 1.0 3.0 3.0 4.0 3.0 4.0 4.0 3.0 4.0 4.0 2.0 5.0 2.0 3.0 1.0 3.0 1.0 1.0 5.0 3.0 5.0 3.0 1.0 5.0 5.0 5.0 1.0 5.0 3.0  
96 11.0 3.0 5.0 4.0 3.0 1.0 3.0 4.0 5.0 4.0 3.0 2.0 2.0 5.0 1.0 1.0 2.0 5.0 5.0 4.0 5.0 5.0 4.0 4.0 5.0 1.0 1.0 3.0 2.0 4.0 4.0 1.0 5.0 1.0 2.0 1.0 4.0 4.0 4.0 1.0 1.0 1.0 2.0 4.0 2.0 2.0 4.0 3.0 1.0 4.0 4.0  
74 10.0 3.0 2.0 2.0 2.0 3.0 1.0 1.0 2.0 3.0 5.0 3.0 3.0 4.0 4.0 3.0 3.0 5.0 5.0 2.0 4.0 4.0 3.0 4.0 5.0 5.0 3.0 3.0 2.0 2.0 3.0 3.0 3.0 1.0 1.0 4.0 4.0 2.0 3.0 2.0 1.0 5.0 2.0 4.0 3.0 4.0 2.0 5.0 1.0 2.0 2.0  
48 6.0 1.0 1.0 2.0 5.0 5.0 5.0 2.0 1.0 3.0 4.0 4.0 1.0 3.0 5.0 3.0 1.0 5.0 2.0 2.0 4.0 3.0 1.0 1.0 3.0 3.0 3.0 2.0 4.0 1.0 1.0 5.0 1.0 2.0 2.0 5.0 1.0 1.0 1.0 5.0 1.0 3.0 5.0 4.0 2.0 1.0 4.0 4.0 1.0 4.0 1.0  
143 11.0 5.0 1.0 3.0 5.0 2.0 5.0 5.0 5.0 4.0 4.0 5.0 1.0 4.0 4.0 1.0 1.0 2.0 4.0 5.0 3.0 5.0 5.0 1.0 4.0 5.0 5.0 3.0 5.0 1.0 5.0 3.0 4.0 2.0 3.0 4.0 5.0 3.0 5.0 2.0 5.0 3.0 4.0 2.0 5.0 5.0 4.0 4.0 2.0 2.0 2.0  
108 6.0 2.0 1.0 2.0 3.0 1.0 1.0 2.0 3.0 5.0 1.0 4.0 2.0 2.0 3.0 3.0 2.0 4.0 3.0 4.0 4.0 4.0 1.0 5.0 5.0 4.0 3.0 5.0 4.0 1.0 5.0 3.0 4.0 3.0 4.0 4.0 1.0 1.0 4.0 2.0 1.0 4.0 3.0 3.0 4.0 3.0 4.0 4.0 4.0 3.0 5.0  
8 14.0 5.0 4.0 1.0 2.0 2.0 4.0 5.0 2.0 4.0 5.0 3.0 4.0 5.0 1.0 5.0 2.0 4.0 1.0 5.0 4.0 4.0 5.0 2.0 4.0 2.0 3.0 2.0 5.0 3.0 5.0 1.0 2.0 2.0 2.0 2.0 4.0 3.0 3.0 4.0 5.0 1.0 2.0 4.0 4.0 4.0 5.0 2.0 1.0 4.0 1.0  
46 8.0 3.0 2.0 4.0 5.0 4.0 5.0 1.0 5.0 4.0 5.0 1.0 5.0 4.0 3.0 3.0 4.0 2.0 4.0 2.0 4.0 4.0 2.0 2.0 2.0 5.0 2.0 4.0 2.0 5.0 5.0 4.0 4.0 1.0 2.0 3.0 3.0 2.0 1.0 2.0 4.0 5.0 2.0 1.0 3.0 4.0 3.0 3.0 5.0 5.0 1.0  
77 9.0 4.0 2.0 1.0 2.0 1.0 1.0 5.0 3.0 5.0 4.0 3.0 2.0 1.0 2.0 5.0 5.0 3.0 5.0 5.0 3.0 1.0 1.0 3.0 1.0 3.0 2.0 4.0 3.0 2.0 1.0 3.0 3.0 1.0 1.0 3.0 3.0 4.0 1.0 2.0 2.0 5.0 3.0 3.0 1.0 1.0 2.0 2.0 2.0 3.0 5.0  
192 7.0 4.0 4.0 3.0 5.0 2.0 1.0 2.0 1.0 1.0 3.0 4.0 5.0 3.0 2.0 3.0 3.0 4.0 4.0 3.0 3.0 3.0 5.0 3.0 1.0 4.0 4.0 2.0 5.0 4.0 4.0 4.0 5.0 5.0 2.0 4.0 3.0 5.0 4.0 1.0 1.0 3.0 5.0 1.0 4.0 5.0 5.0 1.0 5.0 2.0 1.0  
84 8.0 5.0 3.0 2.0 5.0 5.0 5.0 3.0 5.0 5.0 3.0 5.0 2.0 1.0 2.0 2.0 2.0 1.0 4.0 3.0 3.0 1.0 2.0 2.0 4.0 4.0 3.0 3.0 5.0 3.0 5.0 1.0 4.0 5.0 3.0 4.0 3.0 5.0 5.0 4.0 2.0 1.0 3.0 5.0 2.0 3.0 2.0 3.0 5.0 3.0 3.0  
182 11.0 2.0 5.0 4.0 5.0 2.0 1.0 3.0 4.0 3.0 3.0 2.0 5.0 2.0 5.0 5.0 4.0 2.0 1.0 2.0 1.0 1.0 1.0 4.0 2.0 1.0 5.0 4.0 1.0 3.0 3.0 2.0 3.0 1.0 5.0 2.0 5.0 5.0 2.0 2.0 3.0 3.0 2.0 3.0 3.0 2.0 5.0 5.0 2.0 4.0 2.0  
140 11.0 3.0 2.0 5.0 3.0 4.0 5.0 2.0 5.0 5.0 3.0 1.0 1.0 4.0 5.0 1.0 1.0 2.0 4.0 2.0 5.0 5.0 4.0 2.0 5.0 2.0 2.0 1.0 5.0 1.0 4.0 3.0 3.0 4.0 2.0 1.0 1.0 5.0 1.0 1.0 1.0 5.0 4.0 3.0 4.0 1.0 2.0 1.0 2.0 3.0 2.0  
72 14.0 5.0 1.0 3.0 1.0 2.0 1.0 1.0 5.0 2.0 3.0 1.0 2.0 1.0 1.0 2.0 4.0 1.0 1.0 5.0 2.0 2.0 4.0 5.0 1.0 1.0 5.0 5.0 3.0 3.0 3.0 1.0 1.0 3.0 2.0 1.0 3.0 1.0 3.0 4.0 4.0 3.0 4.0 5.0 4.0 5.0 4.0 3.0 3.0 5.0 4.0  
