150 100
NETWORK_TREE :
52 7.0 1.0 1.0 3.0 4.0 2.0 4.0 4.0 3.0 5.0 5.0 2.0 4.0 1.0 4.0 2.0 2.0 2.0 3.0 1.0 5.0 2.0 5.0 3.0 1.0 3.0 2.0 5.0 5.0 4.0 2.0 4.0 3.0 1.0 2.0 1.0 3.0 4.0 5.0 1.0 1.0 3.0 1.0 4.0 2.0 3.0 5.0 1.0 2.0 5.0 5.0 4.0 5.0 5.0 2.0 2.0 5.0 2.0 5.0 4.0 4.0 2.0 2.0 2.0 4.0 2.0 5.0 4.0 2.0 3.0 1.0 5.0 2.0 1.0 2.0 2.0 1.0 5.0 4.0 3.0 2.0 5.0 5.0 2.0 5.0 4.0 3.0 2.0 1.0 5.0 1.0 1.0 5.0 4.0 4.0 4.0 3.0 4.0 5.0 4.0 3.0  
63 7.0 3.0 1.0 4.0 5.0 2.0 5.0 2.0 2.0 5.0 3.0 4.0 1.0 4.0 4.0 5.0 1.0 2.0 4.0 5.0 5.0 3.0 2.0 2.0 5.0 5.0 2.0 2.0 5.0 3.0 4.0 2.0 4.0 1.0 1.0 2.0 3.0 5.0 5.0 5.0 1.0 4.0 2.0 4.0 3.0 2.0 2.0 3.0 2.0 2.0 1.0 2.0 1.0 1.0 4.0 3.0 2.0 2.0 4.0 1.0 5.0 2.0 2.0 3.0 1.0 3.0 1.0 2.0 3.0 3.0 2.0 3.0 5.0 1.0 3.0 4.0 5.0 2.0 3.0 4.0 4.0 2.0 4.0 1.0 4.0 1.0 3.0 4.0 3.0 2.0 5.0 2.0 5.0 3.0 3.0 5.0 3.0 1.0 1.0 2.0 1.0  
4 15.0 3.0 3.0 5.0 5.0 3.0 1.0 2.0 1.0 4.0 1.0 2.0 5.0 1.0 2.0 2.0 5.0 3.0 2.0 4.0 5.0 1.0 2.0 4.0 1.0 5.0 4.0 5.0 4.0 4.0 3.0 3.0 4.0 3.0 3.0 1.0 3.0 4.0 1.0 2.0 1.0 2.0 4.0 3.0 3.0 3.0 5.0 3.0 5.0 3.0 3.0 3.0 4.0 2.0 3.0 2.0 3.0 2.0 3.0 1.0 2.0 4.0 4.0 1.0 1.0 1.0 4.0 3.0 1.0 1.0 4.0 4.0 5.0 5.0 1.0 3.0 2.0 4.0 5.0 5.0 5.0 5.0 3.0 3.0 4.0 4.0 3.0 1.0 4.0 4.0 5.0 2.0 5.0 4.0 2.0 1.0 3.0 4.0 1.0 2.0 2.0  
76 10.0 1.0 2.0 1.0 3.0 1.0 4.0 2.0 1.0 5.0 4.0 1.0 2.0 3.0 1.0 4.0 3.0 1.0 4.0 2.0 2.0 2.0 5.0 5.0 2.0 2.0 4.0 3.0 3.0 5.0 1.0 1.0 3.0 5.0 3.0 1.0 1.0 5.0 1.0 5.0 3.0 1.0 4.0 3.0 1.0 2.0 3.0 2.0 1.0 5.0 3.0 4.0 5.0 3.0 4.0 5.0 4.0 1.0 3.0 3.0 5.0 4.0 1.0 3.0 3.0 4.0 4.0 4.0 4.0 4.0 4.0 3.0 4.0 4.0 1.0 4.0 2.0 5.0 2.0 5.0 2.0 1.0 1.0 3.0 5.0 3.0 4.0 2.0 1.0 5.0 1.0 3.0 4.0 2.0 1.0 2.0 2.0 1.0 2.0 2.0 5.0  
90 15.0 1.0 3.0 4.0 2.0 5.0 4.0 4.0 5.0 2.0 1.0 1.0 1.0 5.0 5.0 1.0 1.0 2.0 3.0 3.0 2.0 1.0 2.0 2.0 1.0 2.0 5.0 1.0 5.0 4.0 4.0 3.0 4.0 1.0 4.0 3.0 4.0 4.0 4.0 2.0 2.0 5.0 3.0 3.0 1.0 3.0 3.0 4.0 2.0 2.0 4.0 5.0 3.0 2.0 3.0 3.0 1.0 4.0 5.0 2.0 3.0 4.0 1.0 4.0 2.0 5.0 1.0 2.0 1.0 5.0 3.0 2.0 5.0 3.0 1.0 2.0 3.0 1.0 2.0 2.0 2.0 5.0 5.0 1.0 5.0 3.0 5.0 5.0 3.0 1.0 5.0 5.0 3.0 1.0 3.0 3.0 1.0 4.0 2.0 2.0 5.0  
6 13.0 3.0 1.0 3.0 1.0 3.0 1.0 4.0 5.0 4.0 1.0 2.0 3.0 2.0 4.0 5.0 3.0 4.0 4.0 1.0 1.0 4.0 1.0 3.0 2.0 2.0 3.0 2.0 5.0 3.0 3.0 1.0 5.0 3.0 1.0 2.0 5.0 2.0 5.0 4.0 2.0 2.0 5.0 4.0 3.0 5.0 1.0 3.0 4.0 3.0 2.0 1.0 1.0 2.0 2.0 2.0 3.0 1.0 3.0 5.0 5.0 4.0 2.0 4.0 5.0 3.0 1.0 4.0 2.0 5.0 5.0 3.0 3.0 3.0 1.0 2.0 5.0 4.0 5.0 3.0 3.0 4.0 3.0 4.0 5.0 5.0 2.0 5.0 4.0 4.0 2.0 1.0 2.0 1.0 3.0 4.0 1.0 4.0 3.0 3.0 4.0  
33 7.0 5.0 2.0 3.0 5.0 5.0 2.0 4.0 5.0 2.0 5.0 1.0 5.0 3.0 3.0 3.0 5.0 2.0 1.0 3.0 4.0 5.0 5.0 5.0 1.0 1.0 1.0 1.0 4.0 5.0 2.0 5.0 1.0 4.0 3.0 4.0 1.0 2.0 4.0 1.0 5.0 1.0 1.0 3.0 4.0 3.0 1.0 5.0 2.0 4.0 3.0 3.0 1.0 4.0 2.0 3.0 4.0 1.0 2.0 5.0 5.0 2.0 1.0 4.0 4.0 5.0 5.0 1.0 4.0 1.0 3.0 2.0 2.0 5.0 4.0 2.0 2.0 4.0 5.0 1.0 5.0 5.0 4.0 4.0 4.0 4.0 3.0 2.0 5.0 2.0 2.0 1.0 1.0 5.0 5.0 1.0 4.0 3.0 1.0 4.0 5.0  
39 12.0 4.0 1.0 3.0 1.0 5.0 1.0 4.0 5.0 3.0 4.0 1.0 3.0 2.0 3.0 1.0 1.0 4.0 1.0 1.0 5.0 4.0 5.0 5.0 4.0 1.0 5.0 5.0 2.0 2.0 1.0 4.0 4.0 2.0 2.0 2.0 1.0 3.0 4.0 1.0 5.0 5.0 2.0 3.0 4.0 1.0 1.0 5.0 4.0 3.0 2.0 3.0 3.0 5.0 4.0 5.0 4.0 1.0 2.0 3.0 5.0 5.0 2.0 1.0 1.0 1.0 3.0 3.0 4.0 2.0 1.0 1.0 3.0 4.0 2.0 5.0 1.0 1.0 1.0 1.0 5.0 2.0 3.0 4.0 3.0 4.0 3.0 2.0 2.0 1.0 5.0 5.0 2.0 2.0 2.0 1.0 5.0 2.0 3.0 1.0 4.0  
13 14.0 4.0 3.0 2.0 1.0 3.0 4.0 3.0 5.0 2.0 1.0 5.0 1.0 5.0 2.0 5.0 1.0 2.0 2.0 4.0 1.0 4.0 3.0 3.0 3.0 3.0 2.0 4.0 4.0 1.0 4.0 1.0 3.0 5.0 1.0 1.0 3.0 2.0 2.0 4.0 1.0 5.0 3.0 4.0 2.0 3.0 5.0 3.0 4.0 3.0 2.0 2.0 3.0 5.0 3.0 5.0 4.0 4.0 4.0 3.0 5.0 4.0 2.0 2.0 2.0 1.0 2.0 5.0 5.0 1.0 5.0 2.0 3.0 3.0 2.0 3.0 2.0 3.0 1.0 1.0 3.0 3.0 1.0 5.0 4.0 1.0 5.0 4.0 1.0 3.0 2.0 3.0 3.0 4.0 4.0 5.0 2.0 5.0 1.0 4.0 2.0  
117 14.0 3.0 4.0 2.0 5.0 2.0 4.0 4.0 5.0 1.0 1.0 1.0 2.0 2.0 3.0 1.0 1.0 3.0 2.0 5.0 5.0 2.0 3.0 5.0 2.0 3.0 5.0 2.0 4.0 1.0 3.0 5.0 5.0 1.0 5.0 5.0 3.0 2.0 3.0 2.0 4.0 5.0 3.0 5.0 4.0 3.0 3.0 4.0 2.0 5.0 4.0 5.0 4.0 5.0 1.0 3.0 4.0 1.0 5.0 1.0 1.0 5.0 5.0 1.0 5.0 4.0 5.0 3.0 1.0 3.0 5.0 3.0 3.0 1.0 3.0 2.0 3.0 4.0 3.0 3.0 1.0 5.0 4.0 5.0 3.0 4.0 1.0 4.0 5.0 2.0 1.0 2.0 4.0 2.0 1.0 4.0 3.0 1.0 5.0 5.0 2.0  
113 10.0 5.0 2.0 3.0 1.0 1.0 5.0 5.0 5.0 2.0 2.0 5.0 2.0 5.0 1.0 3.0 5.0 2.0 5.0 4.0 5.0 2.0 2.0 4.0 2.0 4.0 5.0 5.0 3.0 3.0 2.0 2.0 2.0 5.0 4.0 4.0 4.0 3.0 5.0 1.0 4.0 2.0 4.0 2.0 5.0 2.0 3.0 5.0 4.0 5.0 2.0 1.0 4.0 1.0 2.0 5.0 4.0 5.0 3.0 4.0 5.0 4.0 2.0 5.0 4.0 2.0 5.0 3.0 5.0 5.0 3.0 2.0 5.0 1.0 3.0 5.0 3.0 5.0 1.0 2.0 1.0 3.0 3.0 1.0 4.0 1.0 4.0 5.0 5.0 1.0 1.0 3.0 1.0 3.0 3.0 5.0 3.0 5.0 4.0 3.0 1.0  
98 8.0 1.0 4.0 5.0 4.0 2.0 5.0 4.0 5.0 1.0 3.0 5.0 1.0 1.0 5.0 2.0 3.0 4.0 5.0 4.0 1.0 1.0 2.0 2.0 4.0 2.0 4.0 4.0 1.0 5.0 3.0 4.0 5.0 4.0 5.0 3.0 5.0 5.0 5.0 5.0 4.0 1.0 5.0 1.0 1.0 4.0 4.0 4.0 4.0 3.0 1.0 1.0 4.0 4.0 5.0 2.0 4.0 5.0 5.0 1.0 2.0 2.0 2.0 1.0 3.0 5.0 4.0 5.0 2.0 1.0 4.0 3.0 3.0 5.0 5.0 5.0 3.0 2.0 1.0 2.0 5.0 2.0 2.0 1.0 5.0 5.0 2.0 1.0 3.0 5.0 4.0 5.0 4.0 5.0 3.0 4.0 1.0 4.0 3.0 1.0 2.0  
119 13.0 1.0 2.0 3.0 3.0 5.0 2.0 5.0 5.0 4.0 5.0 1.0 3.0 3.0 3.0 1.0 4.0 4.0 5.0 2.0 2.0 3.0 3.0 1.0 4.0 1.0 2.0 4.0 3.0 2.0 1.0 3.0 4.0 1.0 2.0 3.0 3.0 2.0 5.0 5.0 5.0 3.0 4.0 5.0 2.0 4.0 3.0 5.0 4.0 1.0 1.0 4.0 4.0 5.0 5.0 4.0 4.0 4.0 1.0 2.0 1.0 1.0 5.0 3.0 4.0 4.0 3.0 4.0 5.0 3.0 2.0 5.0 1.0 4.0 1.0 2.0 3.0 2.0 1.0 5.0 3.0 5.0 3.0 4.0 2.0 4.0 5.0 5.0 1.0 5.0 4.0 4.0 2.0 1.0 2.0 2.0 3.0 4.0 4.0 4.0 1.0  
27 11.0 4.0 4.0 3.0 4.0 1.0 4.0 1.0 3.0 1.0 1.0 1.0 1.0 4.0 2.0 3.0 5.0 1.0 3.0 1.0 2.0 1.0 3.0 5.0 1.0 1.0 3.0 1.0 5.0 5.0 2.0 5.0 2.0 4.0 2.0 4.0 2.0 5.0 5.0 3.0 1.0 3.0 2.0 2.0 1.0 4.0 2.0 4.0 4.0 3.0 4.0 3.0 5.0 1.0 4.0 1.0 1.0 4.0 5.0 2.0 4.0 4.0 1.0 3.0 1.0 5.0 3.0 3.0 3.0 4.0 2.0 2.0 5.0 1.0 1.0 1.0 3.0 5.0 2.0 5.0 3.0 4.0 1.0 3.0 2.0 5.0 1.0 2.0 4.0 4.0 2.0 1.0 3.0 2.0 5.0 5.0 5.0 5.0 4.0 3.0 3.0  
61 15.0 4.0 1.0 5.0 1.0 1.0 4.0 5.0 4.0 1.0 4.0 3.0 1.0 5.0 5.0 3.0 4.0 4.0 5.0 4.0 1.0 4.0 4.0 1.0 5.0 5.0 2.0 4.0 1.0 4.0 3.0 4.0 5.0 2.0 2.0 5.0 5.0 5.0 3.0 4.0 5.0 5.0 1.0 1.0 4.0 4.0 2.0 1.0 1.0 3.0 5.0 2.0 5.0 3.0 1.0 4.0 3.0 2.0 2.0 3.0 2.0 3.0 5.0 1.0 4.0 5.0 1.0 5.0 3.0 5.0 3.0 5.0 1.0 5.0 5.0 4.0 1.0 4.0 4.0 1.0 3.0 1.0 1.0 5.0 4.0 4.0 4.0 1.0 2.0 1.0 1.0 5.0 3.0 4.0 5.0 1.0 4.0 1.0 1.0 2.0 3.0  
81 8.0 5.0 5.0 4.0 4.0 3.0 5.0 4.0 2.0 4.0 3.0 2.0 2.0 5.0 2.0 1.0 1.0 5.0 2.0 2.0 5.0 3.0 3.0 3.0 5.0 2.0 5.0 3.0 1.0 2.0 1.0 5.0 2.0 3.0 1.0 4.0 2.0 4.0 5.0 2.0 4.0 5.0 2.0 5.0 4.0 5.0 5.0 5.0 5.0 5.0 2.0 3.0 1.0 1.0 4.0 4.0 5.0 3.0 4.0 3.0 2.0 3.0 1.0 3.0 5.0 5.0 4.0 2.0 1.0 4.0 2.0 5.0 1.0 1.0 5.0 4.0 4.0 3.0 1.0 3.0 4.0 4.0 2.0 5.0 4.0 1.0 4.0 4.0 3.0 1.0 2.0 5.0 1.0 1.0 2.0 3.0 1.0 3.0 3.0 5.0 1.0  
85 7.0 4.0 2.0 1.0 2.0 1.0 4.0 4.0 1.0 5.0 3.0 3.0 5.0 3.0 5.0 5.0 5.0 4.0 1.0 3.0 2.0 3.0 4.0 2.0 4.0 1.0 4.0 3.0 2.0 1.0 1.0 3.0 4.0 1.0 3.0 3.0 4.0 4.0 1.0 3.0 2.0 1.0 2.0 3.0 4.0 4.0 4.0 1.0 1.0 5.0 1.0 3.0 5.0 2.0 2.0 3.0 1.0 3.0 5.0 4.0 4.0 1.0 3.0 2.0 2.0 5.0 3.0 4.0 2.0 1.0 1.0 4.0 3.0 4.0 5.0 5.0 1.0 5.0 3.0 3.0 4.0 1.0 4.0 5.0 5.0 1.0 2.0 3.0 5.0 2.0 1.0 1.0 1.0 2.0 5.0 5.0 4.0 2.0 4.0 2.0 1.0  
60 9.0 5.0 1.0 2.0 3.0 1.0 4.0 3.0 4.0 1.0 3.0 3.0 5.0 1.0 5.0 2.0 2.0 2.0 4.0 1.0 5.0 5.0 1.0 4.0 3.0 4.0 1.0 5.0 2.0 4.0 2.0 3.0 5.0 4.0 2.0 3.0 1.0 1.0 5.0 4.0 3.0 5.0 2.0 2.0 1.0 5.0 1.0 2.0 3.0 2.0 4.0 3.0 5.0 1.0 3.0 3.0 2.0 2.0 2.0 5.0 2.0 1.0 5.0 2.0 4.0 2.0 5.0 2.0 3.0 5.0 5.0 1.0 4.0 3.0 5.0 3.0 1.0 2.0 3.0 2.0 2.0 2.0 2.0 5.0 1.0 1.0 3.0 5.0 5.0 4.0 1.0 3.0 3.0 1.0 4.0 5.0 2.0 5.0 3.0 5.0 2.0  
1 6.0 3.0 1.0 5.0 4.0 5.0 2.0 1.0 2.0 5.0 1.0 5.0 5.0 2.0 3.0 2.0 2.0 2.0 5.0 5.0 3.0 1.0 3.0 1.0 5.0 4.0 2.0 5.0 5.0 2.0 1.0 2.0 5.0 5.0 2.0 1.0 3.0 5.0 3.0 2.0 1.0 5.0 2.0 2.0 2.0 1.0 2.0 5.0 5.0 5.0 2.0 2.0 2.0 1.0 5.0 4.0 5.0 1.0 3.0 4.0 5.0 5.0 1.0 5.0 2.0 3.0 1.0 4.0 1.0 2.0 5.0 4.0 2.0 2.0 3.0 2.0 1.0 5.0 2.0 2.0 1.0 3.0 5.0 3.0 3.0 5.0 1.0 2.0 5.0 4.0 4.0 2.0 1.0 1.0 4.0 3.0 5.0 3.0 5.0 2.0 3.0  
59 8.0 4.0 2.0 2.0 2.0 5.0 1.0 1.0 1.0 5.0 1.0 2.0 5.0 2.0 4.0 5.0 1.0 2.0 1.0 4.0 1.0 1.0 3.0 2.0 3.0 2.0 2.0 2.0 1.0 2.0 5.0 5.0 2.0 1.0 3.0 2.0 1.0 5.0 1.0 1.0 1.0 3.0 1.0 2.0 2.0 5.0 4.0 2.0 5.0 5.0 2.0 5.0 2.0 1.0 4.0 5.0 2.0 1.0 3.0 1.0 3.0 5.0 5.0 5.0 3.0 5.0 5.0 2.0 4.0 3.0 5.0 4.0 1.0 5.0 5.0 3.0 1.0 3.0 4.0 1.0 1.0 1.0 4.0 3.0 1.0 1.0 1.0 2.0 5.0 1.0 3.0 2.0 3.0 5.0 4.0 5.0 2.0 3.0 1.0 1.0 5.0  
89 10.0 1.0 1.0 1.0 2.0 4.0 5.0 3.0 3.0 1.0 5.0 1.0 4.0 4.0 3.0 1.0 3.0 5.0 1.0 1.0 1.0 2.0 2.0 4.0 2.0 1.0 3.0 5.0 4.0 1.0 4.0 3.0 2.0 2.0 2.0 1.0 1.0 5.0 4.0 2.0 3.0 5.0 3.0 2.0 3.0 2.0 3.0 3.0 4.0 1.0 3.0 4.0 3.0 2.0 3.0 5.0 2.0 2.0 3.0 5.0 5.0 1.0 3.0 5.0 2.0 1.0 1.0 4.0 3.0 3.0 2.0 2.0 3.0 5.0 2.0 4.0 2.0 2.0 3.0 3.0 4.0 4.0 2.0 5.0 5.0 1.0 3.0 4.0 2.0 4.0 5.0 4.0 5.0 4.0 4.0 2.0 5.0 4.0 2.0 4.0 5.0  
38 9.0 5.0 1.0 3.0 3.0 1.0 4.0 5.0 4.0 4.0 2.0 5.0 1.0 2.0 3.0 3.0 4.0 3.0 2.0 5.0 2.0 1.0 4.0 3.0 1.0 2.0 1.0 1.0 5.0 1.0 3.0 4.0 1.0 1.0 1.0 1.0 5.0 5.0 4.0 5.0 1.0 1.0 5.0 3.0 5.0 5.0 2.0 5.0 3.0 3.0 3.0 5.0 3.0 1.0 2.0 1.0 3.0 4.0 3.0 3.0 3.0 3.0 1.0 3.0 4.0 4.0 5.0 3.0 1.0 3.0 5.0 3.0 2.0 3.0 5.0 5.0 3.0 2.0 2.0 3.0 2.0 4.0 4.0 4.0 5.0 2.0 5.0 5.0 1.0 1.0 4.0 4.0 1.0 2.0 1.0 1.0 3.0 3.0 1.0 4.0 3.0  
40 12.0 2.0 4.0 5.0 3.0 3.0 2.0 3.0 5.0 2.0 1.0 5.0 1.0 1.0 5.0 2.0 1.0 1.0 1.0 4.0 3.0 4.0 2.0 1.0 4.0 2.0 1.0 1.0 4.0 5.0 3.0 2.0 5.0 2.0 1.0 3.0 4.0 3.0 5.0 5.0 4.0 4.0 1.0 3.0 2.0 3.0 1.0 1.0 4.0 3.0 1.0 1.0 1.0 4.0 1.0 1.0 5.0 2.0 1.0 3.0 4.0 4.0 2.0 1.0 5.0 4.0 3.0 1.0 5.0 2.0 5.0 1.0 1.0 1.0 4.0 3.0 3.0 5.0 4.0 4.0 4.0 3.0 2.0 4.0 1.0 1.0 4.0 4.0 1.0 1.0 1.0 4.0 2.0 4.0 4.0 2.0 3.0 5.0 3.0 1.0 3.0  
88 7.0 4.0 5.0 3.0 3.0 3.0 4.0 4.0 3.0 2.0 1.0 3.0 1.0 4.0 3.0 3.0 4.0 4.0 5.0 1.0 1.0 2.0 4.0 3.0 5.0 1.0 5.0 5.0 5.0 1.0 1.0 2.0 5.0 3.0 3.0 4.0 2.0 1.0 5.0 2.0 2.0 3.0 1.0 3.0 4.0 4.0 4.0 3.0 5.0 2.0 5.0 3.0 2.0 2.0 1.0 5.0 2.0 4.0 1.0 1.0 1.0 1.0 3.0 2.0 5.0 1.0 3.0 3.0 4.0 1.0 4.0 1.0 1.0 3.0 4.0 2.0 2.0 2.0 1.0 2.0 5.0 3.0 4.0 2.0 2.0 2.0 1.0 3.0 1.0 1.0 5.0 1.0 2.0 1.0 5.0 1.0 5.0 4.0 1.0 4.0 3.0  
24 9.0 5.0 3.0 2.0 1.0 3.0 3.0 2.0 3.0 2.0 2.0 5.0 1.0 1.0 3.0 4.0 2.0 2.0 2.0 2.0 2.0 2.0 1.0 4.0 1.0 3.0 4.0 2.0 1.0 2.0 4.0 3.0 3.0 2.0 5.0 5.0 5.0 4.0 5.0 1.0 5.0 5.0 3.0 5.0 1.0 1.0 4.0 2.0 4.0 1.0 5.0 2.0 3.0 3.0 3.0 4.0 4.0 2.0 2.0 1.0 2.0 2.0 1.0 1.0 2.0 2.0 5.0 5.0 4.0 2.0 4.0 1.0 3.0 4.0 4.0 5.0 1.0 2.0 2.0 4.0 4.0 1.0 5.0 1.0 4.0 1.0 3.0 1.0 3.0 3.0 5.0 1.0 4.0 4.0 4.0 2.0 5.0 4.0 1.0 2.0 4.0  
108 8.0 4.0 3.0 2.0 3.0 2.0 4.0 5.0 1.0 4.0 1.0 3.0 4.0 2.0 1.0 4.0 3.0 1.0 2.0 3.0 2.0 2.0 3.0 4.0 1.0 4.0 1.0 3.0 2.0 2.0 4.0 5.0 2.0 4.0 2.0 5.0 3.0 1.0 2.0 3.0 2.0 5.0 3.0 1.0 4.0 5.0 5.0 5.0 4.0 4.0 1.0 2.0 3.0 3.0 4.0 4.0 2.0 5.0 1.0 1.0 2.0 1.0 1.0 3.0 2.0 4.0 1.0 5.0 4.0 3.0 1.0 5.0 4.0 5.0 4.0 1.0 5.0 3.0 2.0 1.0 3.0 2.0 4.0 5.0 1.0 2.0 3.0 4.0 5.0 4.0 5.0 5.0 2.0 4.0 4.0 1.0 2.0 5.0 5.0 5.0 1.0  
87 9.0 4.0 2.0 3.0 2.0 1.0 1.0 1.0 5.0 3.0 3.0 3.0 4.0 1.0 5.0 4.0 5.0 5.0 5.0 2.0 4.0 1.0 2.0 3.0 5.0 1.0 1.0 5.0 1.0 4.0 2.0 1.0 2.0 1.0 1.0 5.0 3.0 4.0 3.0 2.0 3.0 2.0 2.0 4.0 2.0 4.0 3.0 4.0 4.0 3.0 4.0 5.0 2.0 1.0 5.0 3.0 5.0 3.0 2.0 2.0 4.0 2.0 5.0 5.0 5.0 4.0 1.0 5.0 5.0 1.0 2.0 2.0 2.0 5.0 5.0 1.0 1.0 3.0 2.0 3.0 2.0 1.0 1.0 1.0 5.0 2.0 4.0 5.0 4.0 1.0 3.0 2.0 3.0 2.0 2.0 2.0 5.0 3.0 3.0 5.0 3.0  
140 12.0 3.0 3.0 4.0 4.0 1.0 2.0 1.0 3.0 2.0 3.0 1.0 2.0 2.0 1.0 3.0 1.0 5.0 5.0 3.0 3.0 1.0 2.0 3.0 3.0 4.0 4.0 2.0 5.0 2.0 2.0 4.0 1.0 3.0 1.0 4.0 3.0 2.0 5.0 4.0 3.0 5.0 5.0 2.0 1.0 1.0 1.0 2.0 1.0 1.0 2.0 5.0 4.0 2.0 1.0 5.0 2.0 5.0 3.0 1.0 3.0 1.0 4.0 1.0 5.0 3.0 2.0 5.0 1.0 3.0 4.0 3.0 1.0 5.0 1.0 4.0 1.0 5.0 4.0 4.0 2.0 2.0 1.0 5.0 3.0 4.0 2.0 5.0 3.0 1.0 5.0 2.0 3.0 4.0 3.0 4.0 2.0 1.0 1.0 5.0 3.0  
45 10.0 4.0 1.0 2.0 4.0 2.0 3.0 4.0 4.0 3.0 4.0 1.0 5.0 2.0 2.0 2.0 2.0 4.0 1.0 3.0 1.0 2.0 2.0 5.0 1.0 1.0 5.0 1.0 5.0 1.0 5.0 5.0 2.0 1.0 3.0 3.0 5.0 2.0 5.0 3.0 1.0 1.0 4.0 4.0 4.0 5.0 2.0 3.0 2.0 5.0 5.0 1.0 4.0 1.0 5.0 5.0 5.0 2.0 2.0 3.0 3.0 4.0 5.0 1.0 1.0 4.0 1.0 2.0 4.0 4.0 3.0 3.0 2.0 5.0 3.0 1.0 2.0 2.0 2.0 4.0 4.0 3.0 3.0 3.0 4.0 1.0 2.0 5.0 3.0 2.0 3.0 2.0 1.0 5.0 1.0 2.0 1.0 2.0 1.0 1.0 2.0  
122 15.0 4.0 4.0 2.0 2.0 3.0 4.0 3.0 4.0 2.0 3.0 4.0 1.0 1.0 1.0 3.0 1.0 1.0 2.0 1.0 1.0 5.0 2.0 4.0 2.0 2.0 3.0 3.0 3.0 5.0 3.0 3.0 4.0 4.0 2.0 5.0 4.0 2.0 3.0 4.0 5.0 1.0 1.0 2.0 1.0 4.0 2.0 4.0 1.0 1.0 2.0 5.0 5.0 1.0 5.0 5.0 3.0 2.0 2.0 3.0 1.0 1.0 1.0 1.0 2.0 2.0 3.0 4.0 4.0 2.0 5.0 5.0 3.0 3.0 1.0 2.0 2.0 1.0 4.0 5.0 3.0 1.0 4.0 5.0 2.0 5.0 1.0 1.0 4.0 3.0 3.0 1.0 5.0 3.0 5.0 1.0 4.0 1.0 3.0 1.0 5.0  
21 9.0 1.0 3.0 5.0 4.0 1.0 1.0 4.0 2.0 4.0 1.0 5.0 4.0 2.0 3.0 4.0 4.0 1.0 5.0 4.0 2.0 4.0 2.0 3.0 4.0 3.0 4.0 2.0 3.0 5.0 3.0 3.0 3.0 2.0 1.0 4.0 3.0 4.0 4.0 5.0 5.0 5.0 1.0 3.0 5.0 4.0 1.0 5.0 2.0 4.0 3.0 4.0 4.0 1.0 2.0 2.0 2.0 4.0 4.0 1.0 1.0 5.0 3.0 3.0 5.0 2.0 1.0 3.0 3.0 2.0 4.0 2.0 5.0 3.0 2.0 4.0 2.0 3.0 3.0 1.0 4.0 1.0 1.0 3.0 5.0 5.0 2.0 2.0 1.0 1.0 1.0 5.0 2.0 2.0 3.0 1.0 4.0 5.0 2.0 5.0 4.0  
103 13.0 2.0 2.0 2.0 3.0 3.0 5.0 1.0 3.0 1.0 4.0 1.0 4.0 3.0 5.0 4.0 3.0 3.0 3.0 2.0 2.0 5.0 4.0 3.0 5.0 5.0 4.0 5.0 3.0 2.0 2.0 3.0 5.0 2.0 2.0 5.0 2.0 3.0 2.0 3.0 5.0 4.0 5.0 5.0 5.0 1.0 5.0 5.0 1.0 4.0 1.0 1.0 2.0 1.0 5.0 5.0 1.0 5.0 5.0 4.0 4.0 5.0 5.0 2.0 4.0 3.0 2.0 4.0 1.0 3.0 5.0 1.0 2.0 5.0 4.0 1.0 5.0 5.0 3.0 2.0 1.0 2.0 3.0 5.0 5.0 4.0 2.0 3.0 1.0 4.0 3.0 3.0 2.0 1.0 4.0 5.0 5.0 1.0 3.0 3.0 1.0  
96 8.0 1.0 1.0 1.0 4.0 3.0 5.0 1.0 3.0 4.0 4.0 1.0 2.0 5.0 3.0 4.0 5.0 1.0 1.0 5.0 3.0 4.0 5.0 3.0 1.0 1.0 2.0 1.0 1.0 2.0 2.0 1.0 5.0 5.0 5.0 4.0 4.0 2.0 3.0 4.0 1.0 2.0 2.0 5.0 4.0 4.0 4.0 4.0 4.0 2.0 5.0 4.0 3.0 2.0 5.0 1.0 2.0 2.0 4.0 5.0 3.0 1.0 3.0 2.0 5.0 5.0 4.0 2.0 5.0 2.0 1.0 2.0 3.0 3.0 4.0 2.0 2.0 1.0 3.0 4.0 1.0 2.0 4.0 4.0 4.0 2.0 3.0 2.0 1.0 1.0 1.0 2.0 1.0 4.0 4.0 1.0 1.0 1.0 3.0 4.0 5.0  
114 8.0 1.0 1.0 2.0 4.0 5.0 1.0 5.0 5.0 5.0 5.0 2.0 1.0 4.0 1.0 4.0 5.0 1.0 1.0 4.0 3.0 5.0 4.0 1.0 5.0 1.0 4.0 2.0 5.0 5.0 3.0 3.0 2.0 2.0 3.0 4.0 1.0 1.0 5.0 5.0 5.0 5.0 5.0 1.0 3.0 5.0 5.0 1.0 4.0 1.0 3.0 5.0 4.0 4.0 1.0 3.0 3.0 1.0 2.0 2.0 5.0 1.0 1.0 5.0 3.0 5.0 4.0 4.0 4.0 1.0 3.0 3.0 2.0 3.0 1.0 2.0 4.0 2.0 2.0 5.0 2.0 1.0 1.0 4.0 3.0 5.0 5.0 3.0 3.0 2.0 1.0 5.0 4.0 4.0 2.0 4.0 4.0 4.0 2.0 2.0 5.0  
